0.000722435,0.000721372,0.002506378,0.00250496,0.002503897,0.000716412,0.002499291,0.002497166,0.00249504,0.00249504,0.002493977,0.00258964,0.002491851,0.016694303,0.027412132,0.005989938,0.013138464,0.00600411,0.006005527,0.01672123,0,0.008518991,0.005126488,0.00250496,0.010481151,0.02832979,0.056128827,0.078530683,0.089194303,0.115662911,0.248505527,0.001708,0
0.000721372,0.002506378,0.00250496,0.002503897,0.000716412,0.002499291,0.002497166,0.00249504,0.00249504,0.002493977,0.00258964,0.002491851,0.016694303,0.027412132,0.005989938,0.013138464,0.00600411,0.006005527,0.01672123,0,0.008518991,0.005126488,0.00250496,0.010481151,0.02832979,0.056128827,0.078530683,0.089194303,0.115662911,0.248505527,0.740666986,0.00167,0
0.002506378,0.00250496,0.002503897,0.000716412,0.002499291,0.002497166,0.00249504,0.00249504,0.002493977,0.00258964,0.002491851,0.016694303,0.027412132,0.005989938,0.013138464,0.00600411,0.006005527,0.01672123,0,0.008518991,0.005126488,0.00250496,0.010481151,0.02832979,0.056128827,0.078530683,0.089194303,0.115662911,0.248505527,0.740666986,1.444313527,0.0017,0
0.00250496,0.002503897,0.000716412,0.002499291,0.002497166,0.00249504,0.00249504,0.002493977,0.00258964,0.002491851,0.016694303,0.027412132,0.005989938,0.013138464,0.00600411,0.006005527,0.01672123,0,0.008518991,0.005126488,0.00250496,0.010481151,0.02832979,0.056128827,0.078530683,0.089194303,0.115662911,0.248505527,0.740666986,1.444313527,1.822491319,0.00173,0
0.002503897,0.000716412,0.002499291,0.002497166,0.00249504,0.00249504,0.002493977,0.00258964,0.002491851,0.016694303,0.027412132,0.005989938,0.013138464,0.00600411,0.006005527,0.01672123,0,0.008518991,0.005126488,0.00250496,0.010481151,0.02832979,0.056128827,0.078530683,0.089194303,0.115662911,0.248505527,0.740666986,1.444313527,1.822491319,1.845833156,0.00176,0
0.000716412,0.002499291,0.002497166,0.00249504,0.00249504,0.002493977,0.00258964,0.002491851,0.016694303,0.027412132,0.005989938,0.013138464,0.00600411,0.006005527,0.01672123,0,0.008518991,0.005126488,0.00250496,0.010481151,0.02832979,0.056128827,0.078530683,0.089194303,0.115662911,0.248505527,0.740666986,1.444313527,1.822491319,1.845833156,1.791339109,0.00179,0
0.002499291,0.002497166,0.00249504,0.00249504,0.002493977,0.00258964,0.002491851,0.016694303,0.027412132,0.005989938,0.013138464,0.00600411,0.006005527,0.01672123,0,0.008518991,0.005126488,0.00250496,0.010481151,0.02832979,0.056128827,0.078530683,0.089194303,0.115662911,0.248505527,0.740666986,1.444313527,1.822491319,1.845833156,1.791339109,2.871085069,0.00182,0
0.002497166,0.00249504,0.00249504,0.002493977,0.00258964,0.002491851,0.016694303,0.027412132,0.005989938,0.013138464,0.00600411,0.006005527,0.01672123,0,0.008518991,0.005126488,0.00250496,0.010481151,0.02832979,0.056128827,0.078530683,0.089194303,0.115662911,0.248505527,0.740666986,1.444313527,1.822491319,1.845833156,1.791339109,2.871085069,3.68460406,0.001792,0
0.00249504,0.00249504,0.002493977,0.00258964,0.002491851,0.016694303,0.027412132,0.005989938,0.013138464,0.00600411,0.006005527,0.01672123,0,0.008518991,0.005126488,0.00250496,0.010481151,0.02832979,0.056128827,0.078530683,0.089194303,0.115662911,0.248505527,0.740666986,1.444313527,1.822491319,1.845833156,1.791339109,2.871085069,3.68460406,3.216080463,0.001764,0
0.00249504,0.002493977,0.00258964,0.002491851,0.016694303,0.027412132,0.005989938,0.013138464,0.00600411,0.006005527,0.01672123,0,0.008518991,0.005126488,0.00250496,0.010481151,0.02832979,0.056128827,0.078530683,0.089194303,0.115662911,0.248505527,0.740666986,1.444313527,1.822491319,1.845833156,1.791339109,2.871085069,3.68460406,3.216080463,2.940461841,0.001736,0
0.002493977,0.00258964,0.002491851,0.016694303,0.027412132,0.005989938,0.013138464,0.00600411,0.006005527,0.01672123,0,0.008518991,0.005126488,0.00250496,0.010481151,0.02832979,0.056128827,0.078530683,0.089194303,0.115662911,0.248505527,0.740666986,1.444313527,1.822491319,1.845833156,1.791339109,2.871085069,3.68460406,3.216080463,2.940461841,3.130884177,0.001708,0
0.00258964,0.002491851,0.016694303,0.027412132,0.005989938,0.013138464,0.00600411,0.006005527,0.01672123,0,0.008518991,0.005126488,0.00250496,0.010481151,0.02832979,0.056128827,0.078530683,0.089194303,0.115662911,0.248505527,0.740666986,1.444313527,1.822491319,1.845833156,1.791339109,2.871085069,3.68460406,3.216080463,2.940461841,3.130884177,3.681911317,0.00168,0
0.002491851,0.016694303,0.027412132,0.005989938,0.013138464,0.00600411,0.006005527,0.01672123,0,0.008518991,0.005126488,0.00250496,0.010481151,0.02832979,0.056128827,0.078530683,0.089194303,0.115662911,0.248505527,0.740666986,1.444313527,1.822491319,1.845833156,1.791339109,2.871085069,3.68460406,3.216080463,2.940461841,3.130884177,3.681911317,3.161617949,0.002568,0
0.016694303,0.027412132,0.005989938,0.013138464,0.00600411,0.006005527,0.01672123,0,0.008518991,0.005126488,0.00250496,0.010481151,0.02832979,0.056128827,0.078530683,0.089194303,0.115662911,0.248505527,0.740666986,1.444313527,1.822491319,1.845833156,1.791339109,2.871085069,3.68460406,3.216080463,2.940461841,3.130884177,3.681911317,3.161617949,2.179011302,0.003456,0
0.027412132,0.005989938,0.013138464,0.00600411,0.006005527,0.01672123,0,0.008518991,0.005126488,0.00250496,0.010481151,0.02832979,0.056128827,0.078530683,0.089194303,0.115662911,0.248505527,0.740666986,1.444313527,1.822491319,1.845833156,1.791339109,2.871085069,3.68460406,3.216080463,2.940461841,3.130884177,3.681911317,3.161617949,2.179011302,1.340650333,0.004344,0
0.005989938,0.013138464,0.00600411,0.006005527,0.01672123,0,0.008518991,0.005126488,0.00250496,0.010481151,0.02832979,0.056128827,0.078530683,0.089194303,0.115662911,0.248505527,0.740666986,1.444313527,1.822491319,1.845833156,1.791339109,2.871085069,3.68460406,3.216080463,2.940461841,3.130884177,3.681911317,3.161617949,2.179011302,1.340650333,0.786176658,0.005232,0
0.013138464,0.00600411,0.006005527,0.01672123,0,0.008518991,0.005126488,0.00250496,0.010481151,0.02832979,0.056128827,0.078530683,0.089194303,0.115662911,0.248505527,0.740666986,1.444313527,1.822491319,1.845833156,1.791339109,2.871085069,3.68460406,3.216080463,2.940461841,3.130884177,3.681911317,3.161617949,2.179011302,1.340650333,0.786176658,0.419783518,0.00612,0
0.00600411,0.006005527,0.01672123,0,0.008518991,0.005126488,0.00250496,0.010481151,0.02832979,0.056128827,0.078530683,0.089194303,0.115662911,0.248505527,0.740666986,1.444313527,1.822491319,1.845833156,1.791339109,2.871085069,3.68460406,3.216080463,2.940461841,3.130884177,3.681911317,3.161617949,2.179011302,1.340650333,0.786176658,0.419783518,0.235209042,0.041495,0
0.006005527,0.01672123,0,0.008518991,0.005126488,0.00250496,0.010481151,0.02832979,0.056128827,0.078530683,0.089194303,0.115662911,0.248505527,0.740666986,1.444313527,1.822491319,1.845833156,1.791339109,2.871085069,3.68460406,3.216080463,2.940461841,3.130884177,3.681911317,3.161617949,2.179011302,1.340650333,0.786176658,0.419783518,0.235209042,0.173885346,0.07687,0
0.01672123,0,0.008518991,0.005126488,0.00250496,0.010481151,0.02832979,0.056128827,0.078530683,0.089194303,0.115662911,0.248505527,0.740666986,1.444313527,1.822491319,1.845833156,1.791339109,2.871085069,3.68460406,3.216080463,2.940461841,3.130884177,3.681911317,3.161617949,2.179011302,1.340650333,0.786176658,0.419783518,0.235209042,0.173885346,0.107802225,0.112245,0
0,0.008518991,0.005126488,0.00250496,0.010481151,0.02832979,0.056128827,0.078530683,0.089194303,0.115662911,0.248505527,0.740666986,1.444313527,1.822491319,1.845833156,1.791339109,2.871085069,3.68460406,3.216080463,2.940461841,3.130884177,3.681911317,3.161617949,2.179011302,1.340650333,0.786176658,0.419783518,0.235209042,0.173885346,0.107802225,0.072056406,0.14762,0
0.008518991,0.005126488,0.00250496,0.010481151,0.02832979,0.056128827,0.078530683,0.089194303,0.115662911,0.248505527,0.740666986,1.444313527,1.822491319,1.845833156,1.791339109,2.871085069,3.68460406,3.216080463,2.940461841,3.130884177,3.681911317,3.161617949,2.179011302,1.340650333,0.786176658,0.419783518,0.235209042,0.173885346,0.107802225,0.072056406,0.038696854,0.13394,0
0.005126488,0.00250496,0.010481151,0.02832979,0.056128827,0.078530683,0.089194303,0.115662911,0.248505527,0.740666986,1.444313527,1.822491319,1.845833156,1.791339109,2.871085069,3.68460406,3.216080463,2.940461841,3.130884177,3.681911317,3.161617949,2.179011302,1.340650333,0.786176658,0.419783518,0.235209042,0.173885346,0.107802225,0.072056406,0.038696854,0.028975694,0.12459,0
0.00250496,0.010481151,0.02832979,0.056128827,0.078530683,0.089194303,0.115662911,0.248505527,0.740666986,1.444313527,1.822491319,1.845833156,1.791339109,2.871085069,3.68460406,3.216080463,2.940461841,3.130884177,3.681911317,3.161617949,2.179011302,1.340650333,0.786176658,0.419783518,0.235209042,0.173885346,0.107802225,0.072056406,0.038696854,0.028975694,0.041431406,0.11855,0
0.010481151,0.02832979,0.056128827,0.078530683,0.089194303,0.115662911,0.248505527,0.740666986,1.444313527,1.822491319,1.845833156,1.791339109,2.871085069,3.68460406,3.216080463,2.940461841,3.130884177,3.681911317,3.161617949,2.179011302,1.340650333,0.786176658,0.419783518,0.235209042,0.173885346,0.107802225,0.072056406,0.038696854,0.028975694,0.041431406,0.037998158,0.1071,0
0.02832979,0.056128827,0.078530683,0.089194303,0.115662911,0.248505527,0.740666986,1.444313527,1.822491319,1.845833156,1.791339109,2.871085069,3.68460406,3.216080463,2.940461841,3.130884177,3.681911317,3.161617949,2.179011302,1.340650333,0.786176658,0.419783518,0.235209042,0.173885346,0.107802225,0.072056406,0.038696854,0.028975694,0.041431406,0.037998158,0.031110757,0.09218,0
0.056128827,0.078530683,0.089194303,0.115662911,0.248505527,0.740666986,1.444313527,1.822491319,1.845833156,1.791339109,2.871085069,3.68460406,3.216080463,2.940461841,3.130884177,3.681911317,3.161617949,2.179011302,1.340650333,0.786176658,0.419783518,0.235209042,0.173885346,0.107802225,0.072056406,0.038696854,0.028975694,0.041431406,0.037998158,0.031110757,0.04969246,0.08762,0
0.078530683,0.089194303,0.115662911,0.248505527,0.740666986,1.444313527,1.822491319,1.845833156,1.791339109,2.871085069,3.68460406,3.216080463,2.940461841,3.130884177,3.681911317,3.161617949,2.179011302,1.340650333,0.786176658,0.419783518,0.235209042,0.173885346,0.107802225,0.072056406,0.038696854,0.028975694,0.041431406,0.037998158,0.031110757,0.04969246,0.025473356,0.07802,0
0.089194303,0.115662911,0.248505527,0.740666986,1.444313527,1.822491319,1.845833156,1.791339109,2.871085069,3.68460406,3.216080463,2.940461841,3.130884177,3.681911317,3.161617949,2.179011302,1.340650333,0.786176658,0.419783518,0.235209042,0.173885346,0.107802225,0.072056406,0.038696854,0.028975694,0.041431406,0.037998158,0.031110757,0.04969246,0.025473356,0.020947775,0.06938,0
0.115662911,0.248505527,0.740666986,1.444313527,1.822491319,1.845833156,1.791339109,2.871085069,3.68460406,3.216080463,2.940461841,3.130884177,3.681911317,3.161617949,2.179011302,1.340650333,0.786176658,0.419783518,0.235209042,0.173885346,0.107802225,0.072056406,0.038696854,0.028975694,0.041431406,0.037998158,0.031110757,0.04969246,0.025473356,0.020947775,0.020320295,0.06505,0
0.248505527,0.740666986,1.444313527,1.822491319,1.845833156,1.791339109,2.871085069,3.68460406,3.216080463,2.940461841,3.130884177,3.681911317,3.161617949,2.179011302,1.340650333,0.786176658,0.419783518,0.235209042,0.173885346,0.107802225,0.072056406,0.038696854,0.028975694,0.041431406,0.037998158,0.031110757,0.04969246,0.025473356,0.020947775,0.020320295,0.04102466,0.05837,0
0.740666986,1.444313527,1.822491319,1.845833156,1.791339109,2.871085069,3.68460406,3.216080463,2.940461841,3.130884177,3.681911317,3.161617949,2.179011302,1.340650333,0.786176658,0.419783518,0.235209042,0.173885346,0.107802225,0.072056406,0.038696854,0.028975694,0.041431406,0.037998158,0.031110757,0.04969246,0.025473356,0.020947775,0.020320295,0.04102466,0.028872236,0.0561,0
1.444313527,1.822491319,1.845833156,1.791339109,2.871085069,3.68460406,3.216080463,2.940461841,3.130884177,3.681911317,3.161617949,2.179011302,1.340650333,0.786176658,0.419783518,0.235209042,0.173885346,0.107802225,0.072056406,0.038696854,0.028975694,0.041431406,0.037998158,0.031110757,0.04969246,0.025473356,0.020947775,0.020320295,0.04102466,0.028872236,0.022891865,0.05179,0
